Id,target_chr,target_start,target_end,grna_target_chr,grna_target_start,grna_target_end,cleavage_freq,location
445,7,50765511,50765534,6,43738555,43738578,0.002616,50765522.5
446,11,83433593,83433616,6,43738555,43738578,0.002616,83433604.5
447,23,118865476,118865499,6,43738555,43738578,0.002536,118865487.5
448,5,156321124,156321147,6,43738555,43738578,0.002375,156321135.5
449,22,47511238,47511261,6,43738555,43738578,0.002093,47511249.5
450,2,105990820,105990843,6,43738555,43738578,0.001811,105990831.5
451,11,2686242,2686265,6,43738555,43738578,0.00161,2686253.5
452,16,85338199,85338222,6,43738555,43738578,0.001489,85338210.5
453,23,152837111,152837134,6,43738555,43738578,0.001489,152837122.5
454,22,40102383,40102406,6,43738555,43738578,0.001449,40102394.5
455,17,65632973,65632996,6,43738555,43738578,0.001409,65632984.5
456,4,143767366,143767389,6,43738555,43738578,0.001368,143767377.5
457,10,102821500,102821523,6,43738555,43738578,0.001288,102821511.5
458,19,42806794,42806817,6,43738555,43738578,0.001288,42806805.5
459,9,140263438,140263461,6,43738555,43738578,0.001248,140263449.5
460,17,55740522,55740545,6,43738555,43738578,0.001248,55740533.5
461,16,57974231,57974254,6,43738555,43738578,0.001207,57974242.5
462,5,132860358,132860381,6,43738555,43738578,0.001167,132860369.5
463,11,45796049,45796072,6,43738555,43738578,0.001167,45796060.5
464,17,62167047,62167070,6,43738555,43738578,0.001167,62167058.5
465,11,67351517,67351539,6,43738555,43738578,0.001087,67351528
466,1,237195674,237195697,6,43738555,43738578,0.001006,237195685.5
467,9,131706575,131706598,6,43738555,43738578,0.001006,131706586.5
468,22,43684478,43684501,6,43738555,43738578,0.001006,43684489.5
469,15,78857718,78857741,6,43738555,43738578,0.000966,78857729.5
470,19,36759127,36759150,6,43738555,43738578,0.000966,36759138.5
471,2,221535825,221535848,6,43738555,43738578,0.000926,221535836.5
472,3,49850170,49850193,6,43738555,43738578,0.000926,49850181.5
473,2,101437450,101437473,6,43738555,43738578,0.000885,101437461.5
474,14,90403304,90403327,6,43738555,43738578,0.000845,90403315.5
475,17,46103840,46103863,6,43738555,43738578,0.000845,46103851.5
476,1,1294255,1294278,6,43738555,43738578,0.000765,1294266.5
477,11,61321432,61321455,6,43738555,43738578,0.000765,61321443.5
478,9,37465347,37465370,6,43738555,43738578,0.000724,37465358.5
479,18,55101343,55101366,6,43738555,43738578,0.000724,55101354.5
480,20,35991126,35991149,6,43738555,43738578,0.000724,35991137.5
481,2,150391396,150391419,6,43738555,43738578,0.000684,150391407.5
482,7,44253549,44253572,6,43738555,43738578,0.000684,44253560.5
483,8,39839068,39839091,6,43738555,43738578,0.000684,39839079.5
484,11,32184478,32184501,6,43738555,43738578,0.000644,32184489.5
485,17,58404851,58404874,6,43738555,43738578,0.000644,58404862.5
486,3,38141258,38141281,6,43738555,43738578,0.000604,38141269.5
487,6,41543432,41543455,6,43738555,43738578,0.000604,41543443.5
488,6,43337319,43337342,6,43738555,43738578,0.000604,43337330.5
489,7,101150781,101150804,6,43738555,43738578,0.000604,101150792.5
490,8,122367946,122367969,6,43738555,43738578,0.000604,122367957.5
491,11,133777440,133777463,6,43738555,43738578,0.000563,133777451.5
492,12,3200959,3200982,6,43738555,43738578,0.000563,3200970.5
493,16,67289430,67289453,6,43738555,43738578,0.000563,67289441.5
494,1,23762244,23762267,6,43738555,43738578,0.000523,23762255.5
495,1,52217902,52217925,6,43738555,43738578,0.000523,52217913.5
496,2,43608521,43608544,6,43738555,43738578,0.000523,43608532.5
497,17,79881136,79881159,6,43738555,43738578,0.000523,79881147.5
498,6,36853818,36853841,6,43738555,43738578,0.000483,36853829.5
499,9,2666721,2666744,6,43738555,43738578,0.000483,2666732.5
500,9,100732568,100732591,6,43738555,43738578,0.000483,100732579.5
501,19,51915512,51915535,6,43738555,43738578,0.000483,51915523.5
502,7,130791558,130791581,6,43738555,43738578,0.000402,130791569.5
503,9,130663069,130663092,6,43738555,43738578,0.000402,130663080.5
504,12,133287131,133287154,6,43738555,43738578,0.000402,133287142.5
505,7,1478602,1478625,6,43738555,43738578,0.000362,1478613.5
506,8,37251177,37251200,6,43738555,43738578,0.000362,37251188.5
507,19,1028243,1028266,6,43738555,43738578,0.000362,1028254.5
508,19,18633476,18633499,6,43738555,43738578,0.000362,18633487.5
509,20,62575810,62575833,6,43738555,43738578,0.000362,62575821.5
510,21,46703215,46703238,6,43738555,43738578,0.000362,46703226.5
511,3,13187295,13187318,6,43738555,43738578,0.000322,13187306.5
512,6,31462820,31462843,6,43738555,43738578,0.000322,31462831.5
513,2,223731480,223731503,6,43738555,43738578,0.000282,223731491.5
514,11,65479762,65479785,6,43738555,43738578,0.000282,65479773.5
515,12,86681281,86681304,6,43738555,43738578,0.000282,86681292.5
516,12,132529349,132529372,6,43738555,43738578,0.000282,132529360.5
517,16,69166704,69166727,6,43738555,43738578,0.000282,69166715.5
518,12,57604315,57604338,6,43738555,43738578,0.000241,57604326.5
519,17,72656670,72656693,6,43738555,43738578,0.000241,72656681.5
520,8,137500395,137500418,6,43738555,43738578,0.000201,137500406.5
521,1,178738720,178738743,6,43738555,43738578,0.000161,178738731.5
522,3,55857478,55857501,6,43738555,43738578,0.000161,55857489.5
523,6,26470606,26470629,6,43738555,43738578,0.000161,26470617.5
524,6,110521017,110521040,6,43738555,43738578,0.000161,110521028.5
525,9,37990358,37990381,6,43738555,43738578,0.000161,37990369.5
526,17,7147463,7147486,6,43738555,43738578,0.000161,7147474.5
527,19,18131306,18131329,6,43738555,43738578,0.000161,18131317.5
528,19,45324564,45324587,6,43738555,43738578,0.000161,45324575.5
529,2,85515486,85515509,6,43738555,43738578,0.000121,85515497.5
530,5,122565809,122565832,6,43738555,43738578,0.000121,122565820.5
531,9,33202607,33202630,6,43738555,43738578,0.000121,33202618.5
532,9,100931285,100931308,6,43738555,43738578,0.000121,100931296.5
533,12,123893655,123893678,6,43738555,43738578,0.000121,123893666.5
534,19,1494313,1494336,6,43738555,43738578,0.000121,1494324.5
535,22,23260187,23260210,6,43738555,43738578,0.000121,23260198.5
536,3,65075641,65075664,6,43738555,43738578,8.00E-05,65075652.5
537,13,114795496,114795519,6,43738555,43738578,8.00E-05,114795507.5
538,14,104601191,104601214,6,43738555,43738578,8.00E-05,104601202.5
539,14,65569152,65569175,6,43737453,43737476,0.136475,65569163.5
540,5,89440962,89440985,6,43737453,43737476,0.111756,89440973.5
541,6,43737453,43737476,6,43737453,43737476,0.10656,43737464.5
542,5,115434658,115434681,6,43737453,43737476,0.096078,115434669.5
543,22,37662817,37662840,6,43737453,43737476,0.087213,37662828.5
544,11,68851125,68851148,6,43737453,43737476,0.067036,68851136.5
545,10,98760581,98760604,6,43737453,43737476,0.062757,98760592.5
546,3,193993877,193993900,6,43737453,43737476,0.057429,193993888.5
547,14,62078766,62078789,6,43737453,43737476,0.051096,62078777.5
548,19,40561860,40561883,6,43737453,43737476,0.034763,40561871.5
549,14,74353479,74353502,6,43737453,43737476,0.034501,74353490.5
550,20,20178277,20178300,6,43737453,43737476,0.029959,20178288.5
551,9,23824547,23824570,6,43737453,43737476,0.028081,23824558.5
552,3,71632802,71632825,6,43737453,43737476,0.009389,71632813.5
553,14,106029014,106029037,6,43737453,43737476,0.008691,106029025.5
554,19,47732485,47732508,6,43737453,43737476,0.008429,47732496.5
555,9,18733628,18733651,6,43737453,43737476,0.006507,18733639.5
556,2,73317043,73317066,6,43737453,43737476,0.005328,73317054.5
557,22,49739983,49740006,6,43737453,43737476,0.005022,49739994.5
558,8,22932496,22932519,6,43737453,43737476,0.004848,22932507.5
559,5,29367372,29367395,6,43737453,43737476,0.004498,29367383.5
560,4,58326590,58326613,6,43737453,43737476,0.004236,58326601.5
561,13,114882982,114883005,6,43737453,43737476,0.003625,114882993.5
562,8,48997788,48997811,6,43737453,43737476,0.003581,48997799.5
563,12,6937038,6937061,6,43737453,43737476,0.002664,6937049.5
564,16,80016313,80016336,6,43737453,43737476,0.002184,80016324.5
565,19,1716774,1716797,6,43737453,43737476,0.001965,1716785.5
566,10,5749650,5749673,6,43737453,43737476,0.001791,5749661.5
567,6,157078320,157078343,6,43737453,43737476,0.001616,157078331.5
568,14,58118426,58118449,6,43737453,43737476,0.001616,58118437.5
569,5,130857595,130857618,6,43737453,43737476,0.001529,130857606.5
570,2,177463419,177463442,6,43737453,43737476,0.001441,177463430.5
571,18,74103157,74103180,6,43737453,43737476,0.001441,74103168.5
572,11,79178505,79178528,6,43737453,43737476,0.001398,79178516.5
573,4,62067612,62067635,6,43737453,43737476,0.001266,62067623.5
574,16,84032639,84032662,6,43737453,43737476,0.001135,84032650.5
575,10,130228336,130228359,6,43737453,43737476,0.001048,130228347.5
576,3,5104933,5104956,6,43737453,43737476,0.000961,5104944.5
577,2,230506234,230506257,6,43737453,43737476,0.000873,230506245.5
578,20,50724387,50724410,6,43737453,43737476,0.00083,50724398.5
579,11,75147762,75147785,6,43737453,43737476,0.000786,75147773.5
580,1,48305031,48305054,6,43737453,43737476,0.000742,48305042.5
581,7,51294261,51294284,6,43737453,43737476,0.000742,51294272.5
582,8,143890809,143890832,6,43737453,43737476,0.000742,143890820.5
583,17,33323251,33323274,6,43737453,43737476,0.000742,33323262.5
584,19,17594216,17594239,6,43737453,43737476,0.000699,17594227.5
585,16,73585908,73585931,6,43737453,43737476,0.000568,73585919.5
586,16,74898113,74898136,6,43737453,43737476,0.00048,74898124.5
587,17,78954423,78954446,6,43737453,43737476,0.00048,78954434.5
588,2,18696207,18696230,6,43737453,43737476,0.000393,18696218.5
589,8,67579420,67579443,6,43737453,43737476,0.000262,67579431.5
590,16,12264595,12264618,6,43737453,43737476,0.000262,12264606.5
591,19,6109015,6109038,6,43737453,43737476,0.000262,6109026.5
592,1,181557186,181557209,6,43737453,43737476,0.000218,181557197.5
593,18,14871043,14871066,6,43737453,43737476,0.000218,14871054.5
594,6,144458273,144458296,6,43737453,43737476,0.000175,144458284.5
595,9,139223441,139223464,6,43737453,43737476,0.000175,139223452.5
596,22,43939279,43939302,6,43737453,43737476,0.000175,43939290.5
597,1,32738746,32738769,6,43737453,43737476,0.000131,32738757.5
598,1,47690887,47690910,6,43737453,43737476,0.000131,47690898.5
599,2,73160981,73161004,2,73160981,73161004,0.410068,73160992.5
600,5,45359060,45359083,2,73160981,73161004,0.283265,45359071.5
601,15,44109746,44109769,2,73160981,73161004,0.131066,44109757.5
602,2,219845055,219845078,2,73160981,73161004,0.063492,219845066.5
603,8,128801241,128801264,2,73160981,73161004,0.035374,128801252.5
604,5,9227145,9227168,2,73160981,73161004,0.023401,9227156.5
605,23,53467704,53467727,2,73160981,73161004,0.019592,53467715.5
606,5,146833183,146833206,2,73160981,73161004,0.012971,146833194.5
607,1,23720611,23720634,2,73160981,73161004,0.009252,23720622.5
608,3,5031597,5031620,2,73160981,73161004,0.006077,5031608.5
609,6,9118792,9118815,2,73160981,73161004,0.003447,9118803.5
610,13,27769640,27769663,2,73160981,73161004,0.000635,27769651.5
611,15,100292461,100292484,2,73160981,73161004,0.000544,100292472.5
612,3,95690179,95690202,2,73160981,73161004,0.000454,95690190.5
613,2,218378101,218378124,2,73160981,73161004,0.000181,218378112.5
614,10,58848711,58848734,2,73160981,73161004,0.000181,58848722.5
615,11,22647331,22647354,11,22647331,22647354,0.603963,22647342.5
616,18,8707521,8707544,11,22647331,22647354,0.26323,8707532.5
617,10,43410013,43410036,11,22647331,22647354,0.065714,43410024.5
618,17,78923960,78923983,11,22647331,22647354,0.018811,78923971.5
619,23,86355162,86355185,11,22647331,22647354,0.015676,86355173.5
620,6,143382079,143382102,11,22647331,22647354,0.012666,143382090.5
621,10,73463118,73463141,11,22647331,22647354,0.009782,73463129.5
622,10,37953182,37953205,11,22647331,22647354,0.009656,37953193.5
623,16,49671018,49671041,11,22647331,22647354,0.000502,49671029.5
624,1,185056766,185056789,1,185056766,185056789,1,185056777.5
625,9,110103687,110103710,9,110103687,110103710,0.61584,110103698.5
626,1,201992423,201992446,9,110103687,110103710,0.24353,201992434.5
627,10,123094929,123094952,9,110103687,110103710,0.082632,123094940.5
628,8,21121517,21121540,9,110103687,110103710,0.036171,21121528.5
629,9,129621070,129621093,9,110103687,110103710,0.011537,129621081.5
630,19,10362655,10362678,9,110103687,110103710,0.004054,10362666.5
631,8,48879609,48879632,9,110103687,110103710,0.002183,48879620.5
632,22,47970507,47970530,9,110103687,110103710,0.001871,47970518.5
633,13,31633471,31633494,9,110103687,110103710,0.001247,31633482.5
634,22,43689582,43689605,9,110103687,110103710,0.000935,43689593.5
635,5,87240596,87240619,5,87240596,87240619,0.941906,87240607.5
636,4,90522166,90522189,5,87240596,87240619,0.055838,90522177.5
637,10,87125358,87125381,5,87240596,87240619,0.002256,87125369.5
638,9,110184619,110184642,9,110184619,110184642,0.726445,110184630.5
639,15,79749913,79749936,9,110184619,110184642,0.114536,79749924.5
640,7,66968035,66968058,9,110184619,110184642,0.10718,66968046.5
641,1,47005698,47005721,9,110184619,110184642,0.047636,47005709.5
642,23,114764142,114764165,9,110184619,110184642,0.003503,114764153.5
643,10,131593103,131593126,9,110184619,110184642,0.000701,131593114.5
644,20,60010545,60010568,20,31349755,31349778,0.102923,60010556.5
645,19,33382074,33382097,20,31349755,31349778,0.084002,33382085.5
646,10,126694857,126694880,20,31349755,31349778,0.05718,126694868.5
647,10,77103102,77103125,20,31349755,31349778,0.045619,77103113.5
648,20,31349755,31349778,20,31349755,31349778,0.043831,31349766.5
649,15,41044235,41044258,20,31349755,31349778,0.041668,41044246.5
650,19,38616179,38616202,20,31349755,31349778,0.040837,38616190.5
651,13,39262911,39262934,20,31349755,31349778,0.040795,39262922.5
652,6,160517874,160517897,20,31349755,31349778,0.032811,160517885.5
653,10,13692619,13692642,20,31349755,31349778,0.029609,13692630.5
654,13,27629403,27629426,20,31349755,31349778,0.027613,27629414.5
655,7,54561420,54561443,20,31349755,31349778,0.02728,54561431.5
656,20,45342993,45343016,20,31349755,31349778,0.02703,45343004.5
657,17,75429273,75429296,20,31349755,31349778,0.026781,75429284.5
658,20,1151847,1151870,20,31349755,31349778,0.022414,1151858.5
659,16,50300329,50300352,20,31349755,31349778,0.02229,50300340.5
660,19,41220518,41220541,20,31349755,31349778,0.018505,41220529.5
661,20,60895664,60895687,20,31349755,31349778,0.015345,60895675.5
662,1,171018453,171018476,20,31349755,31349778,0.015012,171018464.5
663,17,176295,176318,20,31349755,31349778,0.014638,176306.5
664,3,51725445,51725468,20,31349755,31349778,0.013141,51725456.5
665,7,110143133,110143156,20,31349755,31349778,0.012351,110143144.5
666,18,37194551,37194574,20,31349755,31349778,0.010355,37194562.5
667,20,37471336,37471359,20,31349755,31349778,0.010022,37471347.5
668,4,56815181,56815204,20,31349755,31349778,0.00998,56815192.5
669,19,46887167,46887190,20,31349755,31349778,0.00944,46887178.5
670,3,10418949,10418972,20,31349755,31349778,0.008359,10418960.5
671,7,134872025,134872048,20,31349755,31349778,0.008234,134872036.5
672,9,133039158,133039181,20,31349755,31349778,0.008068,133039169.5
673,3,53375988,53376011,20,31349755,31349778,0.007984,53375999.5
674,16,88716116,88716139,20,31349755,31349778,0.007984,88716127.5
675,7,1397381,1397404,20,31349755,31349778,0.007444,1397392.5
676,3,49055357,49055380,20,31349755,31349778,0.006862,49055368.5
677,1,201067360,201067383,20,31349755,31349778,0.006778,201067371.5
678,22,30130847,30130870,20,31349755,31349778,0.005739,30130858.5
679,19,1295069,1295092,20,31349755,31349778,0.005281,1295080.5
680,8,119227128,119227151,20,31349755,31349778,0.005115,119227139.5
681,14,88773013,88773036,20,31349755,31349778,0.004949,88773024.5
682,2,45247397,45247420,20,31349755,31349778,0.004824,45247408.5
683,14,24740253,24740276,20,31349755,31349778,0.004824,24740264.5
684,13,88900985,88901008,20,31349755,31349778,0.004491,88900996.5
685,20,60080536,60080559,20,31349755,31349778,0.004242,60080547.5
686,5,1832931,1832954,20,31349755,31349778,0.004117,1832942.5
687,2,152827908,152827931,20,31349755,31349778,0.003784,152827919.5
688,7,139244389,139244412,20,31349755,31349778,0.003743,139244400.5
689,17,29815556,29815579,20,31349755,31349778,0.003701,29815567.5
690,6,36761673,36761696,20,31349755,31349778,0.003452,36761684.5
691,10,126752481,126752504,20,31349755,31349778,0.003244,126752492.5
692,17,72251115,72251138,20,31349755,31349778,0.003244,72251126.5
693,2,25348460,25348483,20,31349755,31349778,0.002786,25348471.5
694,9,139522883,139522906,20,31349755,31349778,0.002745,139522894.5
695,5,177676319,177676342,20,31349755,31349778,0.002661,177676330.5
696,3,184289218,184289241,20,31349755,31349778,0.002578,184289229.5
697,9,136602363,136602386,20,31349755,31349778,0.002537,136602374.5
698,3,52035825,52035848,20,31349755,31349778,0.002495,52035836.5
699,20,61810732,61810755,20,31349755,31349778,0.002454,61810743.5
700,16,28266961,28266984,20,31349755,31349778,0.002204,28266972.5
701,12,53453539,53453562,20,31349755,31349778,0.002038,53453550.5
702,14,21993448,21993471,20,31349755,31349778,0.002038,21993459.5
